381,474,1
381,38,1
474,38,1
88,473,1
88,387,1
473,387,1
98,302,1
98,476,1
302,476,1
442,200,1
442,419,1
200,419,1
114,120,1
114,389,1
120,389,1
445,5,1
445,349,1
5,349,1
180,229,1
180,467,1
229,467,1
200,486,1
200,155,1
486,155,1
221,111,1
221,158,1
111,158,1
373,448,1
373,264,1
448,264,1
414,328,1
414,401,1
328,401,1
119,166,1
119,241,1
166,241,1
350,379,1
350,115,1
379,115,1
258,345,1
258,213,1
345,213,1
11,193,1
11,86,1
193,86,1
475,73,1
475,115,1
73,115,1
387,148,1
387,14,1
148,14,1
310,254,1
310,101,1
254,101,1
424,22,1
424,241,1
22,241,1
159,239,1
159,385,1
239,385,1
215,127,1
215,375,1
127,375,1
337,275,1
337,287,1
275,287,1
75,382,1
75,219,1
382,219,1
154,240,1
154,360,1
240,360,1
393,348,1
393,127,1
348,127,1
56,17,1
56,76,1
17,76,1
296,282,1
296,459,1
282,459,1
483,248,1
483,15,1
248,15,1
164,58,1
164,334,1
58,334,1
171,240,1
171,120,1
240,120,1
424,276,1
424,76,1
276,76,1
470,35,1
470,473,1
35,473,1
390,112,1
390,193,1
112,193,1
381,254,1
381,476,1
254,476,1
111,7,1
111,333,1
7,333,1
204,51,1
204,228,1
51,228,1
170,265,1
170,312,1
265,312,1
428,463,1
428,434,1
463,434,1
342,259,1
342,459,1
259,459,1
102,137,1
102,478,1
137,478,1
253,327,1
253,296,1
327,296,1
136,409,1
136,117,1
409,117,1
371,217,1
371,132,1
217,132,1
28,389,1
28,161,1
389,161,1
493,25,1
493,144,1
25,144,1
464,101,1
464,318,1
101,318,1
162,470,1
162,177,1
470,177,1
418,426,1
418,47,1
426,47,1
