153,448,1
153,167,1
448,167,1
400,393,1
400,52,1
393,52,1
429,268,1
429,210,1
268,210,1
482,188,1
482,473,1
188,473,1
5,149,1
5,443,1
149,443,1
19,452,1
19,423,1
452,423,1
204,171,1
204,138,1
171,138,1
490,117,1
490,393,1
117,393,1
479,428,1
479,379,1
428,379,1
240,79,1
240,486,1
79,486,1
140,456,1
140,413,1
456,413,1
432,230,1
432,234,1
230,234,1
386,11,1
386,361,1
11,361,1
156,298,1
156,478,1
298,478,1
300,190,1
300,449,1
190,449,1
277,45,1
277,54,1
45,54,1
9,431,1
9,450,1
431,450,1
77,32,1
77,118,1
32,118,1
198,267,1
198,451,1
267,451,1
40,456,1
40,372,1
456,372,1
272,339,1
272,230,1
339,230,1
217,182,1
217,281,1
182,281,1
150,224,1
150,192,1
224,192,1
17,105,1
17,148,1
105,148,1
427,280,1
427,201,1
280,201,1
74,73,1
74,468,1
73,468,1
65,472,1
65,289,1
472,289,1
351,258,1
351,100,1
258,100,1
20,304,1
20,11,1
304,11,1
13,428,1
13,191,1
428,191,1
291,303,1
291,180,1
303,180,1
56,293,1
56,131,1
293,131,1
183,468,1
183,185,1
468,185,1
356,93,1
356,402,1
93,402,1
434,145,1
434,300,1
145,300,1
130,352,1
130,5,1
352,5,1
236,69,1
236,338,1
69,338,1
440,442,1
440,287,1
442,287,1
126,299,1
126,91,1
299,91,1
134,317,1
134,241,1
317,241,1
383,321,1
383,187,1
321,187,1
250,196,1
250,14,1
196,14,1
85,214,1
85,391,1
214,391,1
135,293,1
135,453,1
293,453,1
318,94,1
318,169,1
94,169,1
