195,160,1
195,98,1
160,98,1
472,127,1
472,233,1
127,233,1
237,432,1
237,405,1
432,405,1
471,53,1
471,454,1
53,454,1
496,84,1
496,119,1
84,119,1
363,348,1
363,350,1
348,350,1
205,228,1
205,159,1
228,159,1
99,34,1
99,301,1
34,301,1
364,152,1
364,51,1
152,51,1
23,415,1
23,254,1
415,254,1
372,195,1
372,168,1
195,168,1
35,16,1
35,481,1
16,481,1
105,434,1
105,168,1
434,168,1
64,408,1
64,368,1
408,368,1
306,481,1
306,127,1
481,127,1
218,500,1
218,485,1
500,485,1
317,167,1
317,257,1
167,257,1
474,386,1
474,468,1
386,468,1
5,300,1
5,351,1
300,351,1
232,303,1
232,453,1
303,453,1
434,228,1
434,34,1
228,34,1
115,64,1
115,136,1
64,136,1
26,333,1
26,396,1
333,396,1
309,496,1
309,299,1
496,299,1
213,128,1
213,447,1
128,447,1
62,259,1
62,484,1
259,484,1
380,294,1
380,220,1
294,220,1
117,421,1
117,197,1
421,197,1
206,188,1
206,80,1
188,80,1
25,177,1
25,423,1
177,423,1
167,317,1
167,18,1
317,18,1
481,349,1
481,375,1
349,375,1
340,35,1
340,9,1
35,9,1
433,405,1
433,199,1
405,199,1
374,28,1
374,99,1
28,99,1
371,425,1
371,51,1
425,51,1
