413,389,1
413,337,1
389,337,1
195,196,1
195,120,1
196,120,1
321,117,1
321,153,1
117,153,1
11,407,1
11,126,1
407,126,1
405,267,1
405,255,1
267,255,1
297,442,1
297,149,1
442,149,1
356,117,1
356,225,1
117,225,1
479,290,1
479,320,1
290,320,1
371,289,1
371,78,1
289,78,1
412,174,1
412,33,1
174,33,1
193,350,1
193,393,1
350,393,1
223,78,1
223,287,1
78,287,1
229,287,1
229,35,1
287,35,1
384,142,1
384,279,1
142,279,1
80,275,1
80,473,1
275,473,1
401,21,1
401,242,1
21,242,1
363,279,1
363,395,1
279,395,1
298,14,1
298,401,1
14,401,1
182,305,1
182,436,1
305,436,1
464,334,1
464,182,1
334,182,1
410,336,1
410,30,1
336,30,1
183,373,1
183,356,1
373,356,1
411,453,1
411,415,1
453,415,1
8,305,1
8,451,1
305,451,1
194,494,1
194,290,1
494,290,1
42,436,1
42,50,1
436,50,1
107,391,1
107,232,1
391,232,1
145,258,1
145,23,1
258,23,1
58,134,1
58,250,1
134,250,1
416,259,1
416,277,1
259,277,1
312,139,1
312,374,1
139,374,1
217,339,1
217,288,1
339,288,1
280,288,1
280,484,1
288,484,1
