245,317,1
245,203,1
317,203,1
363,207,1
363,223,1
207,223,1
157,317,1
157,468,1
317,468,1
341,456,1
341,317,1
456,317,1
431,424,1
431,300,1
424,300,1
51,354,1
51,455,1
354,455,1
196,190,1
196,234,1
190,234,1
275,131,1
275,356,1
131,356,1
369,232,1
369,116,1
232,116,1
143,456,1
143,225,1
456,225,1
379,80,1
379,208,1
80,208,1
180,2,1
180,384,1
2,384,1
274,295,1
274,249,1
295,249,1
279,457,1
279,240,1
457,240,1
252,489,1
252,370,1
489,370,1
296,285,1
296,178,1
285,178,1
319,232,1
319,478,1
232,478,1
242,381,1
242,410,1
381,410,1
233,41,1
233,452,1
41,452,1
409,308,1
409,88,1
308,88,1
353,97,1
353,352,1
97,352,1
128,429,1
128,177,1
429,177,1
183,77,1
183,108,1
77,108,1
319,300,1
319,245,1
300,245,1
459,193,1
459,280,1
193,280,1
313,418,1
313,261,1
418,261,1
157,211,1
157,70,1
211,70,1
353,271,1
353,206,1
271,206,1
168,285,1
168,37,1
285,37,1
256,22,1
256,257,1
22,257,1
212,409,1
212,162,1
409,162,1
427,375,1
427,106,1
375,106,1
445,137,1
445,324,1
137,324,1
391,136,1
391,141,1
136,141,1
168,314,1
168,428,1
314,428,1
494,357,1
494,241,1
357,241,1
366,418,1
366,227,1
418,227,1
289,149,1
289,167,1
149,167,1
277,326,1
277,272,1
326,272,1
157,76,1
157,253,1
76,253,1
458,278,1
458,72,1
278,72,1
313,279,1
313,418,1
279,418,1
