498,461,1
498,181,1
461,181,1
247,292,1
247,462,1
292,462,1
203,158,1
203,82,1
158,82,1
444,369,1
444,171,1
369,171,1
374,68,1
374,169,1
68,169,1
307,136,1
307,262,1
136,262,1
402,196,1
402,100,1
196,100,1
418,154,1
418,331,1
154,331,1
185,101,1
185,100,1
101,100,1
147,362,1
147,227,1
362,227,1
107,200,1
107,22,1
200,22,1
282,462,1
282,148,1
462,148,1
356,53,1
356,384,1
53,384,1
318,88,1
318,418,1
88,418,1
283,69,1
283,354,1
69,354,1
418,456,1
418,318,1
456,318,1
61,79,1
61,113,1
79,113,1
334,193,1
334,454,1
193,454,1
459,313,1
459,471,1
313,471,1
249,386,1
249,232,1
386,232,1
119,443,1
119,56,1
443,56,1
459,337,1
459,280,1
337,280,1
350,455,1
350,424,1
455,424,1
390,371,1
390,476,1
371,476,1
371,198,1
371,177,1
198,177,1
208,485,1
208,439,1
485,439,1
208,292,1
208,212,1
292,212,1
291,285,1
291,463,1
285,463,1
448,140,1
448,221,1
140,221,1
382,333,1
382,147,1
333,147,1
291,115,1
291,196,1
115,196,1
376,231,1
376,381,1
231,381,1
234,239,1
234,495,1
239,495,1
380,157,1
380,465,1
157,465,1
380,151,1
380,140,1
151,140,1
3,418,1
3,370,1
418,370,1
252,371,1
252,29,1
371,29,1
355,90,1
355,480,1
90,480,1
479,230,1
479,9,1
230,9,1
48,490,1
48,43,1
490,43,1
243,275,1
243,485,1
275,485,1
73,164,1
73,79,1
164,79,1
359,364,1
359,111,1
364,111,1
76,493,1
76,166,1
493,166,1
379,114,1
379,336,1
114,336,1
36,3,1
36,155,1
3,155,1
56,187,1
56,342,1
187,342,1
422,467,1
422,404,1
467,404,1
29,250,1
29,24,1
250,24,1
255,46,1
255,86,1
46,86,1
22,117,1
22,146,1
117,146,1
431,202,1
431,41,1
202,41,1
151,225,1
151,274,1
225,274,1
14,143,1
14,422,1
143,422,1
115,107,1
115,326,1
107,326,1
366,336,1
366,210,1
336,210,1
376,294,1
376,469,1
294,469,1
437,178,1
437,345,1
178,345,1
149,7,1
149,363,1
7,363,1
198,83,1
198,168,1
83,168,1
275,3,1
275,209,1
3,209,1
254,185,1
254,430,1
185,430,1
314,483,1
314,444,1
483,444,1
333,198,1
333,186,1
198,186,1
186,215,1
186,304,1
215,304,1
263,366,1
263,3,1
366,3,1
