24,266,1
24,247,1
266,247,1
202,224,1
202,58,1
224,58,1
174,135,1
174,276,1
135,276,1
478,284,1
478,114,1
284,114,1
214,135,1
214,401,1
135,401,1
97,89,1
97,385,1
89,385,1
137,273,1
137,385,1
273,385,1
128,282,1
128,130,1
282,130,1
458,171,1
458,446,1
171,446,1
413,232,1
413,353,1
232,353,1
332,351,1
332,277,1
351,277,1
265,420,1
265,134,1
420,134,1
66,245,1
66,386,1
245,386,1
276,130,1
276,196,1
130,196,1
387,429,1
387,408,1
429,408,1
385,266,1
385,210,1
266,210,1
91,93,1
91,331,1
93,331,1
215,327,1
215,99,1
327,99,1
301,425,1
301,341,1
425,341,1
103,318,1
103,487,1
318,487,1
53,361,1
53,223,1
361,223,1
25,172,1
25,189,1
172,189,1
36,203,1
36,2,1
203,2,1
127,135,1
127,210,1
135,210,1
14,82,1
14,293,1
82,293,1
458,462,1
458,146,1
462,146,1
159,365,1
159,68,1
365,68,1
152,76,1
152,290,1
76,290,1
187,9,1
187,368,1
9,368,1
7,336,1
7,488,1
336,488,1
50,178,1
50,110,1
178,110,1
497,461,1
497,290,1
461,290,1
185,371,1
185,455,1
371,455,1
241,389,1
241,496,1
389,496,1
265,262,1
265,137,1
262,137,1
71,477,1
71,157,1
477,157,1
196,375,1
196,6,1
375,6,1
124,11,1
124,413,1
11,413,1
158,370,1
158,65,1
370,65,1
358,453,1
358,41,1
453,41,1
264,177,1
264,326,1
177,326,1
116,366,1
116,393,1
366,393,1
92,72,1
92,295,1
72,295,1
11,384,1
11,207,1
384,207,1
227,225,1
227,373,1
225,373,1
56,431,1
56,18,1
431,18,1
482,181,1
482,245,1
181,245,1
365,33,1
365,287,1
33,287,1
3,77,1
3,479,1
77,479,1
278,472,1
278,283,1
472,283,1
261,140,1
261,346,1
140,346,1
479,393,1
479,396,1
393,396,1
120,60,1
120,459,1
60,459,1
392,301,1
392,40,1
301,40,1
149,28,1
149,49,1
28,49,1
365,127,1
365,312,1
127,312,1
175,139,1
175,474,1
139,474,1
474,202,1
474,31,1
202,31,1
253,396,1
253,395,1
396,395,1
115,497,1
115,336,1
497,336,1
481,32,1
481,389,1
32,389,1
434,230,1
434,161,1
230,161,1
45,280,1
45,94,1
280,94,1
