458,127,1
458,437,1
127,437,1
426,167,1
426,433,1
167,433,1
422,320,1
422,16,1
320,16,1
78,23,1
78,406,1
23,406,1
171,169,1
171,442,1
169,442,1
217,16,1
217,228,1
16,228,1
234,81,1
234,116,1
81,116,1
82,33,1
82,355,1
33,355,1
191,294,1
191,47,1
294,47,1
420,245,1
420,119,1
245,119,1
425,234,1
425,479,1
234,479,1
248,6,1
248,39,1
6,39,1
221,67,1
221,40,1
67,40,1
438,463,1
438,489,1
463,489,1
97,332,1
97,497,1
332,497,1
373,13,1
373,282,1
13,282,1
91,272,1
91,334,1
272,334,1
443,84,1
443,124,1
84,124,1
3,279,1
3,135,1
279,135,1
230,117,1
230,35,1
117,35,1
125,421,1
125,481,1
421,481,1
185,349,1
185,300,1
349,300,1
387,102,1
387,428,1
102,428,1
77,434,1
77,2,1
434,2,1
450,135,1
450,318,1
135,318,1
97,138,1
97,48,1
138,48,1
88,351,1
88,298,1
351,298,1
313,33,1
313,317,1
33,317,1
428,312,1
428,96,1
312,96,1
426,12,1
426,210,1
12,210,1
291,247,1
291,481,1
247,481,1
256,175,1
256,412,1
175,412,1
301,324,1
301,297,1
324,297,1
73,494,1
73,429,1
494,429,1
454,225,1
454,224,1
225,224,1
237,38,1
237,445,1
38,445,1
328,252,1
328,268,1
252,268,1
274,135,1
274,373,1
135,373,1
49,76,1
49,55,1
76,55,1
182,32,1
182,112,1
32,112,1
348,89,1
348,181,1
89,181,1
277,291,1
277,86,1
291,86,1
259,165,1
259,189,1
165,189,1
366,194,1
366,203,1
194,203,1
164,234,1
164,358,1
234,358,1
283,432,1
283,27,1
432,27,1
493,205,1
493,172,1
205,172,1
203,449,1
203,120,1
449,120,1
114,311,1
114,450,1
311,450,1
341,108,1
341,156,1
108,156,1
422,463,1
422,221,1
463,221,1
347,265,1
347,271,1
265,271,1
176,51,1
176,208,1
51,208,1
321,305,1
321,30,1
305,30,1
349,343,1
349,271,1
343,271,1
370,131,1
370,302,1
131,302,1
412,177,1
412,497,1
177,497,1
