58,112,1
58,256,1
112,256,1
412,241,1
412,426,1
241,426,1
383,328,1
383,181,1
328,181,1
130,255,1
130,323,1
255,323,1
85,256,1
85,390,1
256,390,1
292,390,1
292,91,1
390,91,1
218,89,1
218,320,1
89,320,1
100,107,1
100,232,1
107,232,1
195,16,1
195,496,1
16,496,1
147,82,1
147,100,1
82,100,1
395,429,1
395,63,1
429,63,1
424,145,1
424,174,1
145,174,1
145,111,1
145,473,1
111,473,1
310,394,1
310,27,1
394,27,1
261,354,1
261,290,1
354,290,1
275,55,1
275,407,1
55,407,1
419,491,1
419,126,1
491,126,1
96,135,1
96,168,1
135,168,1
491,452,1
491,3,1
452,3,1
419,120,1
419,350,1
120,350,1
165,500,1
165,39,1
500,39,1
434,357,1
434,334,1
357,334,1
144,186,1
144,441,1
186,441,1
131,345,1
131,464,1
345,464,1
266,426,1
266,499,1
426,499,1
139,91,1
139,470,1
91,470,1
221,18,1
221,488,1
18,488,1
480,214,1
480,477,1
214,477,1
77,419,1
77,305,1
419,305,1
301,370,1
301,225,1
370,225,1
372,61,1
372,290,1
61,290,1
155,339,1
155,27,1
339,27,1
354,116,1
354,459,1
116,459,1
42,414,1
42,226,1
414,226,1
322,219,1
322,256,1
219,256,1
76,374,1
76,284,1
374,284,1
15,255,1
15,246,1
255,246,1
404,148,1
404,87,1
148,87,1
431,270,1
431,115,1
270,115,1
134,398,1
134,277,1
398,277,1
457,363,1
457,159,1
363,159,1
35,213,1
35,144,1
213,144,1
366,378,1
366,10,1
378,10,1
120,472,1
120,85,1
472,85,1
185,449,1
185,406,1
449,406,1
268,104,1
268,156,1
104,156,1
202,325,1
202,445,1
325,445,1
193,455,1
193,74,1
455,74,1
90,390,1
90,497,1
390,497,1
334,165,1
334,135,1
165,135,1
50,53,1
50,44,1
53,44,1
