49,210,1
49,156,1
210,156,1
55,273,1
55,326,1
273,326,1
155,248,1
155,285,1
248,285,1
265,208,1
265,64,1
208,64,1
367,228,1
367,402,1
228,402,1
285,241,1
285,418,1
241,418,1
191,72,1
191,475,1
72,475,1
391,314,1
391,34,1
314,34,1
62,184,1
62,409,1
184,409,1
212,216,1
212,206,1
216,206,1
378,331,1
378,80,1
331,80,1
412,182,1
412,498,1
182,498,1
484,323,1
484,210,1
323,210,1
200,174,1
200,343,1
174,343,1
317,280,1
317,467,1
280,467,1
180,24,1
180,8,1
24,8,1
354,309,1
354,287,1
309,287,1
67,434,1
67,312,1
434,312,1
360,496,1
360,87,1
496,87,1
293,167,1
293,257,1
167,257,1
223,386,1
223,426,1
386,426,1
80,416,1
80,205,1
416,205,1
391,185,1
391,226,1
185,226,1
312,256,1
312,106,1
256,106,1
426,211,1
426,149,1
211,149,1
279,470,1
279,382,1
470,382,1
335,246,1
335,391,1
246,391,1
369,397,1
369,430,1
397,430,1
496,290,1
496,248,1
290,248,1
421,331,1
421,304,1
331,304,1
260,398,1
260,204,1
398,204,1
206,428,1
206,225,1
428,225,1
19,347,1
19,50,1
347,50,1
97,57,1
97,422,1
57,422,1
275,305,1
275,235,1
305,235,1
94,219,1
94,146,1
219,146,1
83,84,1
83,43,1
84,43,1
195,96,1
195,164,1
96,164,1
482,269,1
482,249,1
269,249,1
299,326,1
299,22,1
326,22,1
132,39,1
132,441,1
39,441,1
205,61,1
205,112,1
61,112,1
260,220,1
260,414,1
220,414,1
336,236,1
336,48,1
236,48,1
261,436,1
261,29,1
436,29,1
58,164,1
58,225,1
164,225,1
44,488,1
44,377,1
488,377,1
374,399,1
374,264,1
399,264,1
216,106,1
216,313,1
106,313,1
293,313,1
293,485,1
313,485,1
395,265,1
395,492,1
265,492,1
35,417,1
35,259,1
417,259,1
222,446,1
222,322,1
446,322,1
110,85,1
110,190,1
85,190,1
388,360,1
388,32,1
360,32,1
209,404,1
209,18,1
404,18,1
120,461,1
120,469,1
461,469,1
173,83,1
173,285,1
83,285,1
419,212,1
419,9,1
212,9,1
5,223,1
5,252,1
223,252,1
