1,2,0.7303816106871113
1,3,0.28485107199518334
1,4,0.5056128323393516
1,5,0.7434615604430335
1,6,0.6572099114760794
1,7,0.7831177541944179
1,8,0.01488969604308421
1,9,0.6260205372778951
1,10,0.7224579004356062
2,3,0.6376710142843414
2,4,0.841121439524362
2,5,0.32941446390752627
2,6,0.3482791131377534
2,7,0.7357537478863181
2,8,0.9320727828826769
2,9,0.7716467718089872
2,10,0.41718169612562916
3,4,0.6610465693427579
3,5,0.5833976959211782
3,6,0.7705734463423379
3,7,0.08894047512423908
3,8,0.3428817028107429
3,9,0.7117455828406933
3,10,0.5566153243608449
4,5,0.6024827649214166
4,6,0.23076331679477002
4,7,0.7119389585254186
4,8,0.4854990960841101
4,9,0.9017183369270612
4,10,0.43732114860971105
5,6,0.1397282418390673
5,7,0.3532910567608436
5,8,0.15308597584435146
5,9,0.6441086508358
5,10,0.32613290188320776
6,7,0.42585138584036675
6,8,0.9782442771229749
6,9,0.24627887196122522
6,10,0.9029092514041084
7,8,0.5790920015527365
7,9,0.09273522584899108
7,10,0.8788471139302529
8,9,0.7527962592933
8,10,0.7924817256346923
9,10,0.003085719396769493
