1,2,0.8674239979440672
1,3,0.42330346707981303
1,4,0.7869948143138905
1,5,0.0401066301354549
1,6,0.6892161820864997
1,7,0.4202275187075062
1,8,0.11148665227633203
1,9,0.17970016730345884
1,10,0.38061047272192905
2,3,0.022488015858203703
2,4,0.4980918294653385
2,5,0.3277936756870721
2,6,0.09244249498308554
2,7,0.9216067769857776
2,8,0.5648003266157922
2,9,0.11752074993920147
2,10,0.9807953803561074
3,4,0.3791392604524175
3,5,0.7968953679246606
3,6,0.7168709292706956
3,7,0.8304736962100991
3,8,0.8298541953299019
3,9,0.7174975084757531
3,10,0.7336414484259215
4,5,0.8374227719006384
4,6,0.395451032282107
4,7,0.6253703721290074
4,8,0.5468052835304296
4,9,0.1911202688536211
4,10,0.7501246387611062
5,6,0.15995364834795978
5,7,0.2919743741348597
5,8,0.4620071465609179
5,9,0.6976565766832579
5,10,0.8647092679547295
6,7,0.0315837587822243
6,8,0.20479142063388767
6,9,0.005754128666610958
6,10,0.6297568387556738
7,8,0.4733212865504426
7,9,0.4058678301304406
7,10,0.6392365989869861
8,9,0.5065573668939749
8,10,0.6858475190128528
9,10,0.2230172269231676
