1,2,0.9974881913289975
1,3,0.20413944631920566
1,4,0.32023809690191296
1,5,0.006416946100664678
1,6,0.7078960149615854
1,7,0.12243825061668434
1,8,0.19204804904203487
1,9,0.018149388553811097
1,10,0.5946539683464513
2,3,0.2642263610150193
2,4,0.9000606616255118
2,5,0.754427575033245
2,6,0.24399033611922727
2,7,0.1838687645110315
2,8,0.0646306738325424
2,9,0.9801261642576393
2,10,0.17455551177296913
3,4,0.7670299808451013
3,5,0.6633718620946387
3,6,0.9383286546110134
3,7,0.22250748729478653
3,8,0.282101492968297
3,9,0.1899575526291848
3,10,0.16937432477445635
4,5,0.9590841129364351
4,6,0.3511638013887006
4,7,0.7145961512037209
4,8,0.24150432376408415
4,9,0.6975563913783192
4,10,0.637195672066436
5,6,0.35972043527371933
5,7,0.5484380980806411
5,8,0.02321819913506107
5,9,0.20182728162228614
5,10,0.8704596005410319
6,7,0.8445696778635234
6,8,0.12061748547472395
6,9,0.2733244931911294
6,10,0.5973064042109293
7,8,0.3179974018964522
7,9,0.22833550872240327
7,10,0.2735511809086322
8,9,0.8810178151452313
8,10,0.8199575894670619
9,10,0.4913641373482147
