1,2,0.6047732586398509
1,3,0.3533387415379796
1,4,0.02323116171059869
1,5,0.3669999799699646
1,6,0.8991615489807987
1,7,0.29883820026185703
1,8,0.761529062007632
1,9,0.004022831615694056
1,10,0.09967250412969109
2,3,0.03745619471199402
2,4,0.9406653809527967
2,5,0.5025007368120353
2,6,0.2935605657843219
2,7,0.764503915495202
2,8,0.018012491707970035
2,9,0.14078010610316105
2,10,0.3925326478576301
3,4,0.3354955909591464
3,5,0.8616308235993124
3,6,0.8482146859647781
3,7,0.26769949188550135
3,8,0.27005860730098985
3,9,0.5830088077712579
3,10,0.0015371726510988726
4,5,0.11865682204591499
4,6,0.8799075773979745
4,7,0.23276104552110555
4,8,0.43356606971292355
4,9,0.9646934098081128
4,10,0.31903877477620646
5,6,0.8606709745150964
5,7,0.1932506494728452
5,8,0.3358099971817172
5,9,0.6480144161793182
5,10,0.43335106637399234
6,7,0.5101263912538971
6,8,0.4597323210183013
6,9,0.4340310380055836
6,10,0.9614317146476881
7,8,0.5832740170794877
7,9,0.49872887748262107
7,10,0.20535794726157808
8,9,0.338480639738876
8,10,0.22672863317628833
9,10,0.4453111328969064
